norma;data;obs;tam_cp;tam_min;arena;orgao
MEDIDA PROVISÓRIA Nº 360, DE 28 DE MARÇO DE 2007;28/03/2007;Cria a “Secretaria de Comunicação Social”, extingue a “Secretaria de Imprensa e Porta-Voz da Presidência da República”;21;23;ministerial;"XVII - do Planejamento, Orçamento e Gestão;"
MEDIDA PROVISÓRIA Nº 360, DE 28 DE MARÇO DE 2007;28/03/2007;Cria a “Secretaria de Comunicação Social”, extingue a “Secretaria de Imprensa e Porta-Voz da Presidência da República”;21;23;ministerial;"XVIII - da Previdência Social;"
MEDIDA PROVISÓRIA Nº 360, DE 28 DE MARÇO DE 2007;28/03/2007;Cria a “Secretaria de Comunicação Social”, extingue a “Secretaria de Imprensa e Porta-Voz da Presidência da República”;21;23;ministerial;"XIX - das Relações Exteriores;"
MEDIDA PROVISÓRIA Nº 360, DE 28 DE MARÇO DE 2007;28/03/2007;Cria a “Secretaria de Comunicação Social”, extingue a “Secretaria de Imprensa e Porta-Voz da Presidência da República”;21;23;ministerial;"XX - da Saúde;"
MEDIDA PROVISÓRIA Nº 360, DE 28 DE MARÇO DE 2007;28/03/2007;Cria a “Secretaria de Comunicação Social”, extingue a “Secretaria de Imprensa e Porta-Voz da Presidência da República”;21;23;ministerial;"XXI - do Trabalho e Emprego;"
MEDIDA PROVISÓRIA Nº 360, DE 28 DE MARÇO DE 2007;28/03/2007;Cria a “Secretaria de Comunicação Social”, extingue a “Secretaria de Imprensa e Porta-Voz da Presidência da República”;21;23;ministerial;"XXII - dos Transportes;"
MEDIDA PROVISÓRIA Nº 360, DE 28 DE MARÇO DE 2007;28/03/2007;Cria a “Secretaria de Comunicação Social”, extingue a “Secretaria de Imprensa e Porta-Voz da Presidência da República”;21;23;ministerial;XXIII - do Turismo.
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;Casa Civil
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;Secretaria-Geral
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;Secretaria de Relações Institucionais
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;Secretaria de Comunicação Social
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;Gabinete Pessoal
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;Gabinete de Segurança Institucional
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;Núcleo de Assuntos Estratégicos
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;"I - o Conselho de Governo;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;"II - o Conselho de Desenvolvimento Econômico e Social;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;"III - o Conselho Nacional de Segurança Alimentar e Nutricional;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;"IV - o Conselho Nacional de Política Energética;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;"V - o Conselho Nacional de Integração de Políticas de Transporte;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;"VI - o Advogado-Geral da União;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;"VII - a Assessoria Especial do Presidente da República;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;"I - o Conselho da República;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;II - o Conselho de Defesa Nacional.
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;"I - a Controladoria-Geral da União;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;"III - a Secretaria Especial de Políticas para as Mulheres;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;"IV - a Secretaria Especial de Aqüicultura e Pesca;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;V - a Secretaria Especial dos Direitos Humanos.
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;VI - a Secretaria Especial de Políticas de Promoção da Igualdade Racial
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;presidencial;VII - a Secretaria Especial de Portos
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"I - da Agricultura, Pecuária e Abastecimento;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;II - do Desenvolvimento Social e Combate à Fome
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"III - das Cidades;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"IV - da Ciência e Tecnologia;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"V - das Comunicações;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"VI - da Cultura;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"VII - da Defesa;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"VIII - do Desenvolvimento Agrário;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"IX - do Desenvolvimento, Indústria e Comércio Exterior;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"X - da Educação;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XI - do Esporte;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XII - da Fazenda;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XIII - da Integração Nacional;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XIV - da Justiça;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XV - do Meio Ambiente;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XVI - de Minas e Energia;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XVII - do Planejamento, Orçamento e Gestão;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XVIII - da Previdência Social;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XIX - das Relações Exteriores;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XX - da Saúde;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XXI - do Trabalho e Emprego;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;"XXII - dos Transportes;"
MEDIDA PROVISÓRIA Nº 369, DE 7 DE MAIO DE 2007;07/05/2007;Cria a “Secretaria Especial de Portos”;22;23;ministerial;XXIII - do Turismo.
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Casa Civil
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Secretaria-Geral
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Secretaria de Relações Institucionais
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Secretaria de Comunicação Social
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Gabinete Pessoal
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Gabinete de Segurança Institucional
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Núcleo de Assuntos Estratégicos
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"I - o Conselho de Governo;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"II - o Conselho de Desenvolvimento Econômico e Social;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"III - o Conselho Nacional de Segurança Alimentar e Nutricional;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"IV - o Conselho Nacional de Política Energética;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"V - o Conselho Nacional de Integração de Políticas de Transporte;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"VI - o Advogado-Geral da União;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"VII - a Assessoria Especial do Presidente da República;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"I - o Conselho da República;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;II - o Conselho de Defesa Nacional.
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"I - a Controladoria-Geral da União;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"III - a Secretaria Especial de Políticas para as Mulheres;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"IV - a Secretaria Especial de Aqüicultura e Pesca;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;V - a Secretaria Especial dos Direitos Humanos.
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;VI - a Secretaria Especial de Políticas de Promoção da Igualdade Racial
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;VII - a Secretaria Especial de Portos
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"I - da Agricultura, Pecuária e Abastecimento;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;II - do Desenvolvimento Social e Combate à Fome
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"III - das Cidades;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"IV - da Ciência e Tecnologia;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"V - das Comunicações;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"VI - da Cultura;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"VII - da Defesa;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"VIII - do Desenvolvimento Agrário;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"IX - do Desenvolvimento, Indústria e Comércio Exterior;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"X - da Educação;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XI - do Esporte;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XII - da Fazenda;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XIII - da Integração Nacional;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XIV - da Justiça;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XV - do Meio Ambiente;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XVI - de Minas e Energia;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XVII - do Planejamento, Orçamento e Gestão;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XVIII - da Previdência Social;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XIX - das Relações Exteriores;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XX - da Saúde;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XXI - do Trabalho e Emprego;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XXII - dos Transportes;"
Lei 11.497, de 28.06.2007;28/06/2007;MP 360 é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;XXIII - do Turismo.
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Casa Civil
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Secretaria-Geral
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Secretaria de Relações Institucionais
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Secretaria de Comunicação Social
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Gabinete Pessoal
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Gabinete de Segurança Institucional
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;Núcleo de Assuntos Estratégicos
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"I - o Conselho de Governo;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"II - o Conselho de Desenvolvimento Econômico e Social;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"III - o Conselho Nacional de Segurança Alimentar e Nutricional;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"IV - o Conselho Nacional de Política Energética;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"V - o Conselho Nacional de Integração de Políticas de Transporte;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"VI - o Advogado-Geral da União;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"VII - a Assessoria Especial do Presidente da República;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"I - o Conselho da República;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;II - o Conselho de Defesa Nacional.
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"I - a Controladoria-Geral da União;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"III - a Secretaria Especial de Políticas para as Mulheres;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;"IV - a Secretaria Especial de Aqüicultura e Pesca;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;V - a Secretaria Especial dos Direitos Humanos.
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;VI - a Secretaria Especial de Políticas de Promoção da Igualdade Racial
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;presidencial;VII - a Secretaria Especial de Portos
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"I - da Agricultura, Pecuária e Abastecimento;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;II - do Desenvolvimento Social e Combate à Fome
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"III - das Cidades;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"IV - da Ciência e Tecnologia;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"V - das Comunicações;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"VI - da Cultura;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"VII - da Defesa;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"VIII - do Desenvolvimento Agrário;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"IX - do Desenvolvimento, Indústria e Comércio Exterior;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"X - da Educação;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XI - do Esporte;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XII - da Fazenda;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XIII - da Integração Nacional;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XIV - da Justiça;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XV - do Meio Ambiente;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XVI - de Minas e Energia;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XVII - do Planejamento, Orçamento e Gestão;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XVIII - da Previdência Social;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XIX - das Relações Exteriores;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XX - da Saúde;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XXI - do Trabalho e Emprego;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;"XXII - dos Transportes;"
LEI Nº 11.518, DE 5 DE SETEMBRO DE 2007;05/09/2007;MP é convertida em Lei sem alterar a organização básica do Poder Executivo definida na MP.;22;23;ministerial;XXIII - do Turismo.
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;Casa Civil
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;Secretaria-Geral
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;Secretaria de Relações Institucionais
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;Secretaria de Comunicação Social
LEI Nº 11.754, DE 23 DE JULHO DE 2008;23/07/2008;Transforma o “Núcleo de Assuntos Estratégicos” em “Secretaria de Assuntos Estratégicos”.;22;23;presidencial;Gabinete Pessoal
